pr,kind,path,review_url,status,commits,evidence
989,inline,apps/backend/app/routers/resumes.py,https://github.com/srbhr/Resume-Matcher/pull/989#discussion_r3941765347,fixed,098a6aaa1d3e794d4ac99331102d53ebd1237113,"Caller cleanup waiting is bounded to five seconds while tracked tasks retain transaction and late-claim retirement ownership. Tests cover stalled cleanup, repeated caller cancellation and a newer retry protected by its token; five red cases and controls became 100 passing checks."
989,review,,https://github.com/srbhr/Resume-Matcher/pull/989#pullrequestreview-5122602957,duplicate,a9cbfa4525bf5f1d54707298f4c5c9dde525f324,Review summary duplicates prompt and cleanup findings.
989,review,,https://github.com/srbhr/Resume-Matcher/pull/989#pullrequestreview-5122615595,duplicate,a9cbfa4525bf5f1d54707298f4c5c9dde525f324,"Review summary duplicates deadline, atomicity, and warning-limit findings."
989,comment,,https://github.com/srbhr/Resume-Matcher/pull/989#issuecomment-5554174110,duplicate,08421e8dcba0bdd235b73b52621212f4e7137b9d;8dcf7a2f25a93c2e2d70fab82ba18f36fa9a27fb;098a6aaa1d3e794d4ac99331102d53ebd1237113,"Review summary duplicates the individually verified PR989 persistence, dedicated-error, confirmation-limit and cleanup findings. Their final corrections are integrated."
990,inline,apps/backend/e2e_monitor/AGENT_PLAYBOOK.md,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941698575,fixed,7f6cc0bb053d1832e814c59ee7c7901c1e5b87d2,Playbook no longer references removed JD_KEYWORD_TOLERANCE or20% allowance; original resume remains sole evidence for candidate facts.
990,inline,apps/backend/e2e_monitor/README.md,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941698619,fixed,7f6cc0bb053d1832e814c59ee7c7901c1e5b87d2,README spacing fixed: remain8000/3000 and exits1 now have required spaces.
990,inline,apps/backend/e2e_monitor/judge.py,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941707875,duplicate,7f6cc0bb053d1832e814c59ee7c7901c1e5b87d2,Playbook no longer references removed JD_KEYWORD_TOLERANCE or20% allowance; original resume remains sole evidence for candidate facts.
990,inline,apps/backend/app/services/refiner.py,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941707877,fixed,8f68ba36be88dbd20f8f5ee582a708f888f2dd62,AI owner recomputes preview/direct metrics after finalization. Real preview regression removes unsupported 500% and reports keywords_injected=0/final match instead of stale99. 35 focused preservation/metrics/monitor tests pass; root integrates stage15.
990,inline,apps/backend/e2e_monitor/servers.py,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941707880,fixed,7f6cc0bb053d1832e814c59ee7c7901c1e5b87d2,"POSIX children launch in owned new sessions, teardown signals whole process groups; Windows taskkill targets owned PID tree. Real descendant listener ignoringSIGTERM is closed by teardown."
990,inline,apps/backend/e2e_monitor/judge.py,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941707883,fixed,7f6cc0bb053d1832e814c59ee7c7901c1e5b87d2,Judge rubric moved into system prompt. Original/JD/tailored data separately JSON serialized and recursively sanitized with tailoring input sanitizer. Boundary regression confirms trusted rubric separated from injection text.
990,inline,apps/backend/e2e_monitor/__main__.py,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941707888,fixed,7f6cc0bb053d1832e814c59ee7c7901c1e5b87d2,"CLI port parser rejects0,-1,65536 before opt-in gate/boot; range1..65535 with concise argparse error."
990,inline,apps/backend/e2e_monitor/__main__.py,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941707892,fixed,7f6cc0bb053d1832e814c59ee7c7901c1e5b87d2,Tailored/scores artifact writes occur inside measured tailor step; synthetic disk-full failure marks tracefailed and exit1.84fbf30 isolates fixture artifact directory.
990,inline,apps/backend/e2e_monitor/servers.py,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941707895,fixed,7f6cc0bb053d1832e814c59ee7c7901c1e5b87d2,"Backend/frontend process logs are opened at0600 before subprocess launch, same private handling as diagnostic tracebacks; README explicitly excludes rawlogs from shared bundles."
990,inline,apps/backend/e2e_monitor/README.md,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941707898,duplicate,7f6cc0bb053d1832e814c59ee7c7901c1e5b87d2,README spacing fixed: remain8000/3000 and exits1 now have required spaces.
990,inline,apps/backend/e2e_monitor/README.md,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941707902,duplicate,7f6cc0bb053d1832e814c59ee7c7901c1e5b87d2,README spacing fixed: remain8000/3000 and exits1 now have required spaces.
990,inline,apps/backend/e2e_monitor/servers.py,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941718898,fixed,7f6cc0bb053d1832e814c59ee7c7901c1e5b87d2,Explicit connectivity allowlist now includes proxy/customCA/HOME; unrelated provider-key environment remains excluded and localhost staysNO_PROXY.
990,inline,apps/backend/tests/evals/scorers.py,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941718900,fixed,7f6cc0bb053d1832e814c59ee7c7901c1e5b87d2,CJK terms use substring semantics appropriate for unspaced text; Latin whole-term checks preserved. Chinese/Japanese examples and Go/Google tests pass.
990,review,,https://github.com/srbhr/Resume-Matcher/pull/990#pullrequestreview-5122602646,duplicate,,Reviewed complete summary body; it summarizes assigned inline findings above or requests general human review. No additional unique actionable finding.
990,review,,https://github.com/srbhr/Resume-Matcher/pull/990#pullrequestreview-5122611846,duplicate,,Reviewed complete summary body; it summarizes assigned inline findings above or requests general human review. No additional unique actionable finding.
990,comment,,https://github.com/srbhr/Resume-Matcher/pull/990#issuecomment-5554081724,duplicate,,Reviewed complete summary body; it summarizes assigned inline findings above or requests general human review. No additional unique actionable finding.
991,inline,apps/backend/app/pdf.py,https://github.com/srbhr/Resume-Matcher/pull/991#discussion_r3941737380,fixed,239560198b534b9f2672d619479f9ae37b76cf94,Non-timeout Playwright page-close errors propagate through retirement; capacity retained until browser teardown. Regression proved previous silent PDFsuccess/pageleak.
991,inline,apps/backend/app/pdf.py,https://github.com/srbhr/Resume-Matcher/pull/991#discussion_r3941737382,fixed,239560198b534b9f2672d619479f9ae37b76cf94,Stale-browser cleanup is shielded owned background task; interrupted wait transfers capacity until teardown. Normal simultaneous recovery retains original admission count;4-call realChromium regression passes.
991,inline,apps/backend/app/pdf.py,https://github.com/srbhr/Resume-Matcher/pull/991#discussion_r3941737383,fixed,239560198b534b9f2672d619479f9ae37b76cf94,Thread fallback receives original absolute export deadline converted to monotonic clock; simulated delayed NotImplementedError no longer resets worker lifetime.
991,inline,apps/backend/tests/integration/test_pdf_grid_geometry.py,https://github.com/srbhr/Resume-Matcher/pull/991#discussion_r3941737385,fixed,239560198b534b9f2672d619479f9ae37b76cf94,"Geometry browser launch catches NotImplementedError and skips unsupported event loops, matching sibling realbrowser tests."
991,review,,https://github.com/srbhr/Resume-Matcher/pull/991#pullrequestreview-5122599831,duplicate,,Reviewed complete summary body; it summarizes assigned inline findings above or requests general human review. No additional unique actionable finding.
991,review,,https://github.com/srbhr/Resume-Matcher/pull/991#pullrequestreview-5122643144,duplicate,,Reviewed complete summary body; it summarizes assigned inline findings above or requests general human review. No additional unique actionable finding.
992,inline,apps/frontend/hooks/use-enrichment-wizard.ts,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941703171,fixed,02c2cd3cbd518d13fee08ba291f360d2634e861d,Blank answer collection fails locally with a localized message before START_GENERATION/API call; Retry returns to existing questions. Real hook regression passes.
992,inline,apps/frontend/hooks/use-operation-owner.ts,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720882,fixed,02c2cd3cbd518d13fee08ba291f360d2634e861d,Owner starts inactive and activates/invalidates in useLayoutEffect. Consumer-layout-effect probe was red for stale A owner during B commit and is now green.
992,inline,apps/frontend/app/(default)/resumes/[id]/page.tsx,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720884,fixed,02c2cd3cbd518d13fee08ba291f360d2634e861d,"Viewer load follows resume identity, not translation-function identity; externally closed modal sessions reset. Actual viewer+modal+hook locale-switch regression retains acknowledged refresh-only recovery."
992,inline,apps/backend/tests/integration/test_pdf_multilingual_flow.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720886,fixed,7fd2d84772cb4dc5978fd255cf63f962f757adbe,"Multilingual test now requires embedded non-missing glyph programs for the asserted CJK corpus, supporting macOS Type3 and Linux CID font forms.121 affected tests pass; independent Poppler extraction and rendered-page inspection confirm readable glyphs."
992,inline,apps/backend/tests/integration/test_pdf_multilingual_flow.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720890,not-actionable,,"Skipping every launch-stage PlaywrightError would hide broken launch arguments, missing Linux runtime dependencies and real renderer regressions. Known missing-browser installation is already skipped; other failures remain visible. The release Dockerfile installs required libraries/CJK fonts and runs Chromium as appuser."
992,inline,apps/frontend/tests/wizard-hook-lifecycle.test.tsx,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720892,not-actionable,,"Not applicable: factory returns useTranslations function; t is read when that function executes during render, after module initialization. Test file loads and all its cases pass in full Vitest and TypeScript runs."
992,inline,docs/agent/architecture/backend-guide.md,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720899,fixed,7fd2d84772cb4dc5978fd255cf63f962f757adbe,Backend guide lists job_keywords_hash and preview_hash/preview_prompt_id/preview_hashes alongside the separate tailoring_previews table.
992,inline,apps/frontend/app/(default)/tailor/page.tsx,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720903,fixed,02c2cd3cbd518d13fee08ba291f360d2634e861d,ConfirmDialog can disable cancellation (including open-change dismissal) while missing-diff save is pending; diff handlers also guard busy closes. Server acknowledgement is cached before UI token check. Deferred confirm/cancel regression preserves one save/count/navigation. Unmount still suppresses abandoned UI effects.
992,inline,docs/agent/architecture/reliability-map.md,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720904,fixed,7fd2d84772cb4dc5978fd255cf63f962f757adbe,Range is plain text and explicitly linked tracking issue is labeled#931.
992,inline,apps/backend/tests/unit/test_llm.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720907,fixed,7fd2d84772cb4dc5978fd255cf63f962f757adbe,All remaining TestAppearsTruncated method returns annotated; affected tests pass.
992,inline,docs/agent/architecture/backend-architecture.md,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720910,fixed,7fd2d84772cb4dc5978fd255cf63f962f757adbe,Corrected Default 2 spacing.
992,inline,apps/backend/tests/integration/test_resume_api.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720914,fixed,7fd2d84772cb4dc5978fd255cf63f962f757adbe,Annotated remaining retry-status test parameters and return.
992,inline,docs/agent/features/enrichment.md,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720917,fixed,7fd2d84772cb4dc5978fd255cf63f962f757adbe,Enrichment test paths now use repository-relative apps/frontend/tests/.
992,inline,apps/frontend/tests/browser/reliability_flow.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720920,fixed,02c2cd3cbd518d13fee08ba291f360d2634e861d,Browser fixture uses domcontentloaded plus explicit locator/value/event readiness; networkidle is removed. Actual isolated-browser run passes all five controls.
992,inline,apps/frontend/tests/browser/reliability_flow.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720922,fixed,02c2cd3cbd518d13fee08ba291f360d2634e861d,Second tab now has a pageerror listener; final result contains page_errors=[] across both tabs.
992,inline,apps/frontend/components/enrichment/preview-step.tsx,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720924,fixed,02c2cd3cbd518d13fee08ba291f360d2634e861d,"Failure entries display required message beneath title and use occurrence-distinct keys, including repeated item IDs. Preview component regression asserts the failure reason."
992,inline,docs/agent/architecture/backend-guide.md,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720928,fixed,7fd2d84772cb4dc5978fd255cf63f962f757adbe,Corrected base120s/180s spacing.
992,inline,apps/frontend/hooks/use-operation-owner.ts,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720931,duplicate,02c2cd3cbd518d13fee08ba291f360d2634e861d,Duplicate of PRRC_kwDODyNbyM7q8eMy. Owner starts inactive and activates/invalidates in useLayoutEffect. Consumer-layout-effect probe was red for stale A owner during B commit and is now green.
992,inline,apps/frontend/app/(default)/tailor/page.tsx,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941777592,duplicate,02c2cd3cbd518d13fee08ba291f360d2634e861d,Duplicate of PRRC_kwDODyNbyM7q8eNH. ConfirmDialog can disable cancellation (including open-change dismissal) while missing-diff save is pending; diff handlers also guard busy closes. Server acknowledgement is cached before UI token check. Deferred confirm/cancel regression preserves one save/count/navigation. Unmount still suppresses abandoned UI effects.
992,inline,apps/frontend/app/(default)/tailor/page.tsx,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941777595,already-resolved,6ef226964b893350af7a776ac1ed85790258b6db,Already resolved in ac35c185: handleCloseMissingDiffDialog explicitly clears missingDiffConfirmInFlight.current. Existing successful-save test and new pending-save guard regression pass.
992,inline,apps/frontend/app/(default)/resumes/[id]/page.tsx,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941777596,duplicate,02c2cd3cbd518d13fee08ba291f360d2634e861d,"Duplicate of PRRC_kwDODyNbyM7q8eM0. Viewer load follows resume identity, not translation-function identity; externally closed modal sessions reset. Actual viewer+modal+hook locale-switch regression retains acknowledged refresh-only recovery."
992,inline,apps/frontend/components/enrichment/preview-step.tsx,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941777598,duplicate,02c2cd3cbd518d13fee08ba291f360d2634e861d,"Duplicate of PRRC_kwDODyNbyM7q8eNc. Failure entries display required message beneath title and use occurrence-distinct keys, including repeated item IDs. Preview component regression asserts the failure reason."
992,inline,apps/frontend/hooks/use-regenerate-wizard.ts,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941777600,not-actionable,02c2cd3cbd518d13fee08ba291f360d2634e861d,"Current builder refresh callback already rethrows fetch failure, and void/Promise<void> contract rejects Promise<boolean>. Added interface documentation explicitly requiring rejection on failed refresh; existing real hook test proves refresh-only retry with one apply. No boolean-swallowing production caller exists."
992,inline,docs/agent/architecture/backend-architecture.md,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941777602,duplicate,7fd2d84772cb4dc5978fd255cf63f962f757adbe,Same Default2 typo as3941720910.
992,inline,docs/agent/architecture/backend-guide.md,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941777610,duplicate,7fd2d84772cb4dc5978fd255cf63f962f757adbe,Same base120s typo as3941720928.
992,inline,apps/frontend/tests/browser/reliability_flow.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941777612,fixed,02c2cd3cbd518d13fee08ba291f360d2634e861d,"Browser check now asserts navigation request ordering, records tolerated abandoned-navigation response completion, and explicitly scopes commit-ownership verification to the new layout-effect regression. It no longer claims post-unmount setState proves the guard; real browser5controls pass."
992,review,,https://github.com/srbhr/Resume-Matcher/pull/992#pullrequestreview-5122606466,duplicate,02c2cd3cbd518d13fee08ba291f360d2634e861d,"Review summary rechecked in full, including embedded violation/details tables. Frontend findings duplicate the individually dispositioned inline comments on this PR; see the same-pr records for fix and verification evidence. Backend/schema/test and non-frontend documentation entries in this summary belong to root/AI/storage agents and must be joined to their dispositions."
992,review,,https://github.com/srbhr/Resume-Matcher/pull/992#pullrequestreview-5122624069,duplicate,02c2cd3cbd518d13fee08ba291f360d2634e861d,"Review summary rechecked in full, including embedded violation/details tables. Frontend findings duplicate the individually dispositioned inline comments on this PR; see the same-pr records for fix and verification evidence. Backend/schema/test and non-frontend documentation entries in this summary belong to root/AI/storage agents and must be joined to their dispositions."
992,comment,,https://github.com/srbhr/Resume-Matcher/pull/992#issuecomment-5554197472,duplicate,02c2cd3cbd518d13fee08ba291f360d2634e861d,"Review summary rechecked in full, including embedded violation/details tables. Frontend findings duplicate the individually dispositioned inline comments on this PR; see the same-pr records for fix and verification evidence. Backend/schema/test and non-frontend documentation entries in this summary belong to root/AI/storage agents and must be joined to their dispositions."
